tx_hash,tx_fee,tx_burnt_fee,tx_index,tx_nonce,timestamp,block_number,eth_price_usd,blob_gas_price,gas_price,gas_used,priority_fee,base_fee_per_gas,max_priority_fee_per_gas,max_fee_per_blob_gas,from_address,to_address,total_supply,token_ticker,token_amount
0x844dd18d01d507ea87b409f9ec408818903e37677d3d8fa72c8b7271d333c8ed,1104233591460800,922066720984560,55,80,2024-04-03T19:41:11.000000Z,19577395,3004.91,348716273,51910191400,21272,182166870476240,43346498730,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,33100,wgw,100
0x2abb295a2f2edfd3261824ef7cc447c97a3c969f39343f87387ed03d60e59631,1104519878332880,922353007856640,20,83,2024-04-03T19:42:11.000000Z,19577400,3004.91,441344044,51923649790,21272,182166870476240,43359957120,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,33200,wgw,100
0xef3c90c6a733bc969a6a6c18af6b08314b9c6b084925f026c505bcea65ed2539,1156038096780776,973871226304536,18,81,2024-04-03T19:41:23.000000Z,19577396,3004.91,348716273,54345529183,21272,182166870476240,45781836513,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,33300,wgw,100
0x185d837cd03f04a65986c8d5c06b510b86e2948e62a537d986741604ca7ee420,1218804199394840,1036637328918600,12,73,2024-04-03T19:38:23.000000Z,19577381,3004.91,580942527,57296173345,21272,182166870476240,48732480675,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,33400,wgw,100
0x79a79ffea1cf62c6086e8b550ac3c8fea70f0723ab54d36e9cb32e6972b086dd,1141862998221008,959696127744768,19,82,2024-04-03T19:41:59.000000Z,19577399,3004.91,392305812,53679155614,21272,182166870476240,45115462944,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,33500,wgw,100
0xcb93ddf653780472a1ba5a3bf0230e3c1c084fa3fe48438b10022d647597bb47,1017286355461688,835119484985448,35,84,2024-04-03T19:45:59.000000Z,19577419,3004.91,580942527,47822788429,21272,182166870476240,39259095759,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,33600,wgw,100
0xba4a99e0aa27845daf93baba9bc9319ddf3bb16c5a90a79a5a924e5d9d37c4d0,1033141008393376,850974137917136,23,85,2024-04-03T19:46:11.000000Z,19577420,3004.91,537070730,48568118108,21272,182166870476240,40004425438,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,33700,wgw,100
0x4c7ecc9ae71ead02d4d4961d16975b9cb30a1f2f47c91d1c99338616cb1af843,977945076099040,795778205622800,19,86,2024-04-03T19:47:11.000000Z,19577425,3004.91,424352170,45973348820,21272,182166870476240,37409656150,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,33800,wgw,100
0x0c2a8efe8d2dabbfd7dd6adf4bb76c574041304ad7342ca214b97dd44727fa03,953469486096320,771302615620080,29,88,2024-04-03T19:47:35.000000Z,19577427,3004.91,377201924,44822747560,21272,182166870476240,36259054890,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,33900,wgw,100
0x5ea1aa1135e1109b5e46628760da2c92bca09997f752903e4a92b6433fec2d8b,960310349320840,778143478844600,25,89,2024-04-03T19:47:59.000000Z,19577429,3004.91,424352170,45144337595,21272,182166870476240,36580644925,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,34000,wgw,100
0x93a254a2436fffd05fd1c041a83a7c7a5ce37e1edc3879f8dc4fd315bd5e6a2f,792574615620080,771302615620080,157,14,2024-04-03T19:47:35.000000Z,19577427,3004.91,377201924,37259054890,21272,21272000000000,36259054890,1000000000,88260679786,0x2591016B355D927794DCEB5c5d8A77024BF1fA00,0x90C085Ac510aFaC289Ae5DbA9017f14F3bf4f880,34100,wgw,100
0x4c6856daaa4ea4070aecc4bb533ebcf3d430d5c8c226f82335e537cd6e055ffd,977945076099040,795778205622800,144,87,2024-04-03T19:47:11.000000Z,19577425,3004.91,424352170,45973348820,21272,182166870476240,37409656150,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,34200,wgw,100
0x41e97924e7fef56e74c78707398f41c0381b3c3748790bbcd43076a7cdbccc34,1008150464899960,825983594423720,85,90,2024-04-03T19:48:35.000000Z,19577432,3004.91,477396198,47393308805,21272,182166870476240,38829616135,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,34300,wgw,100
0x5a1796aa773f06cc3ef8ee3e286c53925ee7d599afc59f55806601a34e649f90,903954464885616,721787594409376,30,91,2024-04-03T19:48:59.000000Z,19577434,3004.91,496512057,42495038778,21272,182166870476240,33931346108,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,34400,wgw,100
0x7eeddcb429f5ab7a99b527c9354034672dcdc427fee8994b61b50dfb79089bdf,956011632725080,773844762248840,19,92,2024-04-03T19:49:35.000000Z,19577437,3004.91,441344044,44942254265,21272,182166870476240,36378561595,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,34500,wgw,100
0xb6704882c0c971d05bc1beb9a89949f49ae3246bc05afef9d3c040d556e9aa77,936565249200344,754398378724104,28,93,2024-04-03T19:49:47.000000Z,19577438,3004.91,408014488,44028076777,21272,182166870476240,35464384107,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,34600,wgw,100
0x486405849a5d1a061b9bfcde21e9ca09e126f015aa42a30de48c55ad8073c6a9,935246755737312,753079885261072,16,94,2024-04-03T19:49:59.000000Z,19577439,3004.91,377201924,43966094196,21272,182166870476240,35402401526,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,34700,wgw,100
0xece7a82183157e512c7afdf7fc6cdb612279c64cea1edc9b73cc1e9ad61db224,931797810296008,749630939819768,99,95,2024-04-03T19:50:23.000000Z,19577441,3004.91,377201924,43803958739,21272,182166870476240,35240266069,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,34800,wgw,100
0xf1cb822801c435dd9e1c8b79e731f37187ab4036afb9d432de30b72e2b7e2a80,817050205622800,795778205622800,62,13,2024-04-03T19:47:11.000000Z,19577425,3004.91,424352170,38409656150,21272,21272000000000,37409656150,1000000000,88260679786,0x2591016B355D927794DCEB5c5d8A77024BF1fA00,0x90C085Ac510aFaC289Ae5DbA9017f14F3bf4f880,34900,wgw,100
0xfbbe5d56d9dbea06f2ee5a7d287de330bc0888055b1fb1772f42a69cf5f4874c,905785728098368,723618857622128,33,98,2024-04-03T19:52:23.000000Z,19577451,3004.91,362679540,42581126744,21272,182166870476240,34017434074,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,35000,wgw,100
0xc4a5779bc7e4569b4c49a6adea29a0bcc28e800de94e96c6ea5da4b6e7e972cb,884288468105464,702121597629224,40,97,2024-04-03T19:51:59.000000Z,19577449,3004.91,362679540,41570537237,21272,182166870476240,33006844567,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,35100,wgw,100
0xb556469e0032c26383f4654bac1e3f41a631670ff309b8f12587a47f13e029d3,886963925230808,704797054754568,30,99,2024-04-03T19:52:35.000000Z,19577452,3004.91,392305812,41696310889,21272,182166870476240,33132618219,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,35200,wgw,100
0xc8985d753122a17ea5b8080bb3da78be6db0fb194f251c5ca6eb72d153e78e53,896042096049928,713875225573688,33,96,2024-04-03T19:50:47.000000Z,19577443,3004.91,392305812,42123077099,21272,182166870476240,33559384429,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,35300,wgw,100
0xe5415c2b57d972a4332baecb1a0cd221f6dc819992e71c4356b780d38824bb97,857685991907288,675519121431048,34,100,2024-04-03T19:52:47.000000Z,19577453,3004.91,441344044,40319950729,21272,182166870476240,31756258059,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,35400,wgw,100
0x9f32c43b757d696995ebe1885f97389ecf56390d4e9a9d1290ed35e857de9fd3,889776482374448,707609611898208,16,101,2024-04-03T19:54:23.000000Z,19577461,3004.91,558576071,41828529634,21272,182166870476240,33264836964,8563692670,95366991732,0x421d49927C72323373B0fE5D89feb92e33136197,0x1FcFBBeae6664A1b36b0Fba60817EbaA7Aba5775,35500,wgw,100
0x5dcd16fe90a5e8162b4680448ea07da9c5c65b086961b4221cf06e9e132f332f,973378580185896,952106580185896,76,16,2024-04-03T20:06:35.000000Z,19577522,3004.91,125646473,45758677143,21272,21272000000000,44758677143,1000000000,88260679786,0x2591016B355D927794DCEB5c5d8A77024BF1fA00,0x90C085Ac510aFaC289Ae5DbA9017f14F3bf4f880,35600,wgw,100
0x120f7e00a78417238d63e679f9b6effdf03b0973877554e26f0a815659655125,768691295935928,747419295935928,96,15,2024-04-03T19:58:35.000000Z,19577482,3004.91,408014488,36136296349,21272,21272000000000,35136296349,1000000000,88260679786,0x2591016B355D927794DCEB5c5d8A77024BF1fA00,0x90C085Ac510aFaC289Ae5DbA9017f14F3bf4f880,35700,wgw,100
0x02c5cf220a5611c7b19ecb79cba1afaf8051f20576f5922c84436cab3ecfd19a,1000207107823008,978935107823008,70,18,2024-04-03T20:08:23.000000Z,19577530,3004.91,201261365,47019890364,21272,21272000000000,46019890364,1000000000,88260679786,0x2591016B355D927794DCEB5c5d8A77024BF1fA00,0x90C085Ac510aFaC289Ae5DbA9017f14F3bf4f880,35800,wgw,100
0x1f08ac3b3eb9be723109fe86aaada8a4bd5e38bca333fafaae369b308e106e03,922340609003456,901068609003456,38,19,2024-04-03T20:11:23.000000Z,19577545,3004.91,209320256,43359374248,21272,21272000000000,42359374248,1000000000,88260679786,0x2591016B355D927794DCEB5c5d8A77024BF1fA00,0x90C085Ac510aFaC289Ae5DbA9017f14F3bf4f880,35900,wgw,100
0x4aa2112a762ba276d5914dab9964d2a17b6f6e7202c09c4ead25b81139be46a7,973378580185896,952106580185896,77,17,2024-04-03T20:06:35.000000Z,19577522,3004.91,125646473,45758677143,21272,21272000000000,44758677143,1000000000,88260679786,0x2591016B355D927794DCEB5c5d8A77024BF1fA00,0x90C085Ac510aFaC289Ae5DbA9017f14F3bf4f880,36000,wgw,100
0xd725e42d179d8c2dff9159ec66f278bba81f0486e0e4a18bfdd32d1168ffea48,728086253541240,706814253541240,120,0,2024-04-03T20:30:47.000000Z,19577642,3004.91,580942527,34227447045,21272,21272000000000,33227447045,1000000000,84599016226,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,36100,wgw,100
0x5793017df1b184cc569a699ce53c6dba3074e1851942500c19ba29385f9e66f6,716911208702208,695639208702208,73,1,2024-04-03T20:31:23.000000Z,19577645,3004.91,653560352,33702106464,21272,21272000000000,32702106464,1000000000,84599016226,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,36200,wgw,100
0xb844981931caf155b6e70bb2a898cd2764d36c7f94d7fa61c94cc5c7ac584beb,673215774146656,651943774146656,140,21,2024-04-03T20:41:35.000000Z,19577696,3004.91,135910180,31647977348,21272,21272000000000,30647977348,1000000000,88260679786,0x2591016B355D927794DCEB5c5d8A77024BF1fA00,0x90C085Ac510aFaC289Ae5DbA9017f14F3bf4f880,36300,wgw,100
0x9dbb8f71eb599723baf485589b7c4bd9469ec11a9b1e720c19d4ec8ba52c884b,745147392539040,723875392539040,59,20,2024-04-03T20:41:23.000000Z,19577695,3004.91,147012300,35029493820,21272,21272000000000,34029493820,1000000000,88260679786,0x2591016B355D927794DCEB5c5d8A77024BF1fA00,0x90C085Ac510aFaC289Ae5DbA9017f14F3bf4f880,36400,wgw,100
0x5615b7d8ce50d05e7691157e2c9c1450bbb6037fe8dc5408cda6fe4630d251b0,828104630691544,691607253175736,15,3,2024-04-03T20:39:23.000000Z,19577685,3004.91,226419039,38929326377,21272,136497377515808,32512563613,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,36500,wgw,100
0x86b6624d47eca0103984a6f9cadf6a11d2db79a048198e2546f30fc4e666aee5,815443546374472,678946168858664,19,4,2024-04-03T20:50:11.000000Z,19577739,3004.91,88245530,38334126851,21272,136497377515808,31917364087,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,36600,wgw,100
0x3bf34d7f0cdae9638069f8ffaa3b99e6415325b79ef104ee672936d943a228a6,731908993693528,710636993693528,36,24,2024-04-03T20:44:59.000000Z,19577713,3004.91,159021321,34407154649,21272,21272000000000,33407154649,1000000000,88260679786,0x2591016B355D927794DCEB5c5d8A77024BF1fA00,0x90C085Ac510aFaC289Ae5DbA9017f14F3bf4f880,36700,wgw,100
0x385eef232fcbe4481715e3b9c41a5cf8c93e5e381ee33679e0b32ae62763b45f,675633519226424,654361519226424,92,23,2024-04-03T20:43:35.000000Z,19577706,3004.91,217701841,31761635917,21272,21272000000000,30761635917,1000000000,88260679786,0x2591016B355D927794DCEB5c5d8A77024BF1fA00,0x90C085Ac510aFaC289Ae5DbA9017f14F3bf4f880,36800,wgw,100
0x109d5c29e685a304630a4c95e00aec572602346e5f85bcf218b79f1842d08140,726115070004616,704843070004616,65,2,2024-04-03T20:33:11.000000Z,19577654,3004.91,459016305,34134781403,21272,21272000000000,33134781403,1000000000,84599016226,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,36900,wgw,100
0x71a06a73c13e69ab0487aab38672f6c8352d5276fb5f1711d1f3174ec51386f6,639954155506344,618682155506344,120,184,2024-04-03T20:56:11.000000Z,19577769,3004.91,30571726,30084343527,21272,21272000000000,29084343527,1000000000,109804264860,0xF69F529A4Ea4E252B96a0F5D942EA060a0039739,0x4f98CAc931d360F46D25aB3A03B99812e2835F49,37000,wgw,100
0x7ae0d7787daf2a8daacd6b062f673c2cc3fca8611f1fe8b01b5ffa6a8897fec6,827488898335488,690991520819680,26,5,2024-04-03T20:58:47.000000Z,19577782,3004.91,22331259,38900380704,21272,136497377515808,32483617940,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,37100,wgw,100
0x3b85a6a7105f04de6684cfffbb7cd6f3bf4ab54824c0537ffdbc3dc38c7ee941,836823159614352,700325782098544,36,6,2024-04-03T20:59:23.000000Z,19577785,3004.91,17644451,39339185766,21272,136497377515808,32922423002,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,37200,wgw,100
0x0ed283adfb19d1806bd68dfcd545f7c74b20d663d0622715b3372349916cac24,639954155506344,618682155506344,121,185,2024-04-03T20:56:11.000000Z,19577769,3004.91,30571726,30084343527,21272,21272000000000,29084343527,1000000000,109804264860,0xF69F529A4Ea4E252B96a0F5D942EA060a0039739,0x4f98CAc931d360F46D25aB3A03B99812e2835F49,37300,wgw,100
0xb17f6b17dbf32c180fd896fc70c6a6764491f06dca37db89e2499b86a9938e90,698215740051200,676943740051200,63,186,2024-04-03T20:57:23.000000Z,19577775,3004.91,30571726,32823229600,21272,21272000000000,31823229600,1000000000,109804264860,0xF69F529A4Ea4E252B96a0F5D942EA060a0039739,0x4f98CAc931d360F46D25aB3A03B99812e2835F49,37400,wgw,100
0x5455fafcfdf73b2b5a060ae95f3579946c19941e20eaf026ac7844bfad420d16,861529929416128,725032551900320,33,7,2024-04-03T21:00:47.000000Z,19577792,3004.91,15683956,40500654824,21272,136497377515808,34083892060,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,37500,wgw,100
0xc9d67f857c83557f84738e53bad35b2e6d07d0b71db1c344c6cc30902fc4bb1c,955291280652616,818793903136808,47,8,2024-04-03T21:02:11.000000Z,19577799,3004.91,19085777,44908390403,21272,136497377515808,38491627639,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,37600,wgw,100
0xe251ab6861b7c1e54f85fede33c5afc9a434ed56e74dacaecdf56c0e8cb11c2c,902404267928160,765906890412352,33,10,2024-04-03T21:03:47.000000Z,19577807,3004.91,15683956,42422163780,21272,136497377515808,36005401016,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,37700,wgw,100
0x7b1bca0c97851a876e086a13f1f3fe89e025362a188f10482ec29bdfd302a967,958934198952688,822436821436880,18,11,2024-04-03T21:04:23.000000Z,19577810,3004.91,17644451,45079644554,21272,136497377515808,38662881790,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,37800,wgw,100
0xb5aaed612b95b8d810057d3723670c80e1dd077a9e41b46fa9a64f36e8f7e30f,823345121605912,686847744090104,30,15,2024-04-03T21:06:47.000000Z,19577821,3004.91,31795876,38705581121,21272,136497377515808,32288818357,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,37900,wgw,100
0x67fe252b3f6bab4b490973509fe57c9f0d01ed90a4355286c992719fefafe805,894996622133848,758499244618040,23,13,2024-04-03T21:05:47.000000Z,19577817,3004.91,25122667,42073929209,21272,136497377515808,35657166445,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,38000,wgw,100
0x1d3612afa719312688d9bcb581458029ac2661c80d17244102addbd78c1be7f8,894975038562864,758477661047056,38,14,2024-04-03T21:06:11.000000Z,19577819,3004.91,31795876,42072914562,21272,136497377515808,35656151798,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,38100,wgw,100
0xa8604d46a110ad9df552d28ff47bf589da03aed8ec07bb4747336c10982fc655,737403644720152,716131644720152,122,22,2024-04-03T20:43:11.000000Z,19577704,3004.91,172011326,34665459041,21272,21272000000000,33665459041,1000000000,88260679786,0x2591016B355D927794DCEB5c5d8A77024BF1fA00,0x90C085Ac510aFaC289Ae5DbA9017f14F3bf4f880,38200,wgw,100
0xe710b2b9fd6ef3bd017d2a1e8c890eb4f046f98023adff2858a0e46cf93e2c3c,842452525174648,705955147658840,41,12,2024-04-03T21:04:59.000000Z,19577813,3004.91,25122667,39603823109,21272,136497377515808,33187060345,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,38300,wgw,100
0xb0b117b1852e362c49b300c4e210786addf5c030766a943ffbf54d47be596b53,823345121605912,686847744090104,31,16,2024-04-03T21:06:47.000000Z,19577821,3004.91,31795876,38705581121,21272,136497377515808,32288818357,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,38400,wgw,100
0x9cf53f7b05def1167f21bcf43f454ba236fefd5357fdb0f932c820a524643e6d,956117918294352,819620540778544,17,17,2024-04-03T21:07:23.000000Z,19577824,3004.91,24155437,44947250766,21272,136497377515808,38530488002,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,38500,wgw,100
0xb70bd5ed1704b9db2b7d481c776a9abdbd3d88f0899805f2a8d2794530869048,894536766377768,758039388861960,50,18,2024-04-03T21:07:59.000000Z,19577827,3004.91,28263001,42052311319,21272,136497377515808,35635548555,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,38600,wgw,100
0x76a23da56e0f1d3198869f42a135d4aa5481475caa585f9208bc7109bf3c3bd1,848223526156360,711726148640552,17,22,2024-04-03T21:14:35.000000Z,19577860,3004.91,27174867,39875118755,21272,136497377515808,33458355991,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,38700,wgw,100
0x94c100cdc45ab6e91cc5ac8c602a604bbc950f90681c83bdc04ca845ffb75ea1,852806222569440,716308845053632,105,23,2024-04-03T21:20:23.000000Z,19577889,3004.91,55091247,40090552020,21272,136497377515808,33673789256,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,38800,wgw,100
0x8e25d11640db2832297b3ecff7a3bb56090432ac06a8a33b85415bd257585ed7,862119453902392,725622076386584,50,21,2024-04-03T21:11:47.000000Z,19577846,3004.91,34393192,40528368461,21272,136497377515808,34111605697,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,38900,wgw,100
0x30dfe1eb6ada4a0eb049796fd1b5bebef43bfdfec735ce2f63c1093baa138210,960019861037312,823522483521504,29,20,2024-04-03T21:09:23.000000Z,19577834,3004.91,34393192,45130681696,21272,136497377515808,38713918932,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,39000,wgw,100
0x89a8c52a060d5848faa3074990239fee92d39fbe5dedd998fa449e95908dd7cf,921461503994992,784964126479184,27,9,2024-04-03T21:02:59.000000Z,19577803,3004.91,12392261,43318047386,21272,136497377515808,36901284622,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,39100,wgw,100
0x9897f4f598569d19945511b302be3c865857eecbd78ea63ca758a4970002b10a,951893606262032,815396228746224,21,19,2024-04-03T21:08:23.000000Z,19577829,3004.91,30571726,44748665206,21272,136497377515808,38331902442,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,39200,wgw,100
0x9fdbf5efe1e7b350d179bc8dce52ef4bf7851fdbf313d3ba9114e390e8860dbe,802628023083000,666130645567192,31,24,2024-04-03T21:23:11.000000Z,19577903,3004.91,152898954,37731667125,21272,136497377515808,31314904361,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,39300,wgw,100
0x70c10313f291d5e871097505dfe9edd1356714500d99a664f1063ab1cfbc0c00,841248309086200,704750931570392,26,27,2024-04-03T21:36:11.000000Z,19577967,3004.91,377201924,39547212725,21272,136497377515808,33130449961,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,39400,wgw,100
0xe565512af20cc252072631249a444df5b2b6bae082549640774f9ae43727697b,818223901730520,681726524214712,44,26,2024-04-03T21:35:11.000000Z,19577962,3004.91,424352170,38464831785,21272,136497377515808,32048069021,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,39500,wgw,100
0xae575e371c9eb204592d7db917dd0d5e48f05af5245f153a443782e34cfee6de,861428032664624,724930655148816,16,25,2024-04-03T21:30:23.000000Z,19577939,3004.91,286561604,40495864642,21272,136497377515808,34079101878,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,39600,wgw,100
0xc3423d4fb46ca9cdfa5fc0903f809c4d4fb0093b76ef75c53c68681d23ef7522,758139376345104,736867376345104,36,5,2024-04-03T21:36:59.000000Z,19577971,3004.91,459016305,35640248982,21272,21272000000000,34640248982,1000000000,81103593884,0x338a9e08CDac08a37270440476B41C1b213060eA,0xEfbC103259B500EBe6408fc7c91535b0e158E22b,39700,wgw,100
0x6c7b3d47623b12e14119aae791c9e55fa71e24205fcc4406b839393dc88926ce,728753826995072,690798191566544,36,6,2024-04-03T21:38:35.000000Z,19577979,3004.91,795316352,34258829776,21272,37955635428528,32474529502,1784300274,82782137502,0x338a9e08CDac08a37270440476B41C1b213060eA,0xEfbC103259B500EBe6408fc7c91535b0e158E22b,39800,wgw,100
0x6dad40f16cc1ff2a35ce05ab66ba1133d23498dff01cd5d21693ccf41dcaf6b5,654755578176408,633483578176408,101,25,2024-04-03T21:40:35.000000Z,19577989,3004.91,706947859,30780160689,21272,21272000000000,29780160689,1000000000,88260679786,0x2591016B355D927794DCEB5c5d8A77024BF1fA00,0x90C085Ac510aFaC289Ae5DbA9017f14F3bf4f880,39900,wgw,100
0x2b7a9f0c18601545f863b5863f02545ad696f0140c7a9d37ba6f52a987298750,761042305793896,624544928278088,31,28,2024-04-03T21:40:59.000000Z,19577991,3004.91,894730908,35776716143,21272,136497377515808,29359953379,6416762764,78307209822,0xb29DcEb3B85c01586B45ed27AB46FB23A520C9A5,0x076045A5c1cAaC496228F117bC51E3D48e73Fa0E,40000,wgw,100
0x7308a02f67944833c3e386bde00f3af5ab5fed885eb4891f0c062c6ddf427afd,683414349948568,645458714520040,62,7,2024-04-03T21:40:23.000000Z,19577988,3004.91,628398088,32127413969,21272,37955635428528,30343113695,1784300274,82782137502,0x338a9e08CDac08a37270440476B41C1b213060eA,0xEfbC103259B500EBe6408fc7c91535b0e158E22b,40100,wgw,100
0x02027e21acf2478694258cd5095809134cf889c4a9cc3a3fedfb2549815ad3ab,738227345507024,716955345507024,42,0,2024-04-03T21:44:59.000000Z,19578011,3004.91,1177737055,34704181342,21272,21272000000000,33704181342,1000000000,81681692304,0xF57CBCFba0BA1bb5Ce873C227f94be8cBe2Db2Ab,0x8F0a6cC62e12b0dc4e1f676f1e95cAe748Dc736a,40200,wgw,100
